filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
.\venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,565,8,81,[565],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,365,12,43,[365],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,368,12,42,[368],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,371,12,42,[371],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,374,12,42,[374],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,377,12,38,[377],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,493,12,37,[493],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,499,12,37,[499],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,504,12,42,[504],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,508,12,43,[508],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,520,12,43,[520],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,546,16,47,[546],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,549,16,46,[549],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,557,16,47,[557],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,560,16,46,[560],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\color.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,573,4,54,[573],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\console.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1149,8,47,[1149],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\console.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1925,12,36,[1925],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\console.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2185,8,86,"[2185, 2186, 2187]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\console.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2241,8,86,"[2241, 2242, 2243]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\live.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,71,8,71,[71],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\live.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,377,19,40,[377],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\live.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,380,21,36,[380],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\logging.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,12,39,[142],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\logging.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,143,12,40,[143],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,198,4,30,[198],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,203,12,38,[203],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,516,8,36,[516],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,522,8,31,[522],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,524,8,28,[524],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\pretty.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",661,12,20,"[661, 662]",https://bandit.readthedocs.io/en/1.9.2/plugins/b110_try_except_pass.html
.\venv\Lib\site-packages\pip\_vendor\rich\progress.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1091,8,71,[1091],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\progress.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,1714,15,37,[1714],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\prompt.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,222,8,39,[222],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\segment.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,171,8,23,[171],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,193,15,33,[193],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,243,28,46,[243],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B302,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Deserialization with the marshal module is possibly dangerous.,475,66,83,[475],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b302-marshal
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,490,28,46,[490],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,642,28,46,[642],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\style.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,688,28,46,[688],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\pip\_vendor\rich\syntax.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,507,20,32,[507],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\text.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,908,8,76,[908],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\text.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,925,8,76,[925],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\text.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,941,8,76,[941],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\text.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1080,8,55,[1080],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\traceback.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,329,16,84,"[329, 330, 331]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\rich\traceback.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,773,16,49,[773],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\securetransport.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,718,12,23,[718],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\securetransport.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,722,12,27,[722],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\securetransport.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,900,8,30,[900],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
